supplier,brand,lens,code,category,index,material,form,type,blank_mm,sph_min,sph_max,cyl_max,combined_max,range_basis,add_min,add_max,add_range,price,price_promo,price_basis,coating,min_fh_mm,notes
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.60,,Single vision,1.60,AdaptiveSun Polarised,Freeform,grind,,-11.00,+10.00,-6.00,11.00,sphere,,,,127.41,84.94,L25,DSHC hard coat,,ZEISS book p6; AdaptiveSun Polarised Grey/ Brown/ Pioneer; book $135.90 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,Clear,Freeform,grind,,-17.00,+10.00,-6.00,17.00,sphere,,,,120.09,80.06,L25,DuraVision Plus Gold UV,,ZEISS book p6; Clear; book $128.10 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,Clear,Freeform,grind,,-17.00,+10.00,-6.00,17.00,sphere,,,,119.53,79.69,L25,DuraVision Plus Platinum UV,,ZEISS book p6; Clear; book $127.50 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,Clear,Freeform,grind,,-17.00,+10.00,-6.00,17.00,sphere,,,,117.14,78.09,L25,DuraVision Plus Chrome UV,,ZEISS book p6; Clear; book $124.95 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,Clear BluePro,Freeform,grind,,-17.00,+10.00,-6.00,17.00,sphere,,,,122.16,81.44,L25,DuraVision Plus Gold UV,,ZEISS book p6; Clear BluePro; book $130.30 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,Clear BluePro,Freeform,grind,,-17.00,+10.00,-6.00,17.00,sphere,,,,121.59,81.06,L25,DuraVision Plus Platinum UV,,ZEISS book p6; Clear BluePro; book $129.70 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,Clear BluePro,Freeform,grind,,-17.00,+10.00,-6.00,17.00,sphere,,,,119.20,79.47,L25,DuraVision Plus Chrome UV,,ZEISS book p6; Clear BluePro; book $127.15 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,PhotoFusionX,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,,,,149.25,99.50,L25,DuraVision Plus Gold UV,,ZEISS book p6; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $159.20 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,PhotoFusionX,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,,,,148.69,99.12,L25,DuraVision Plus Platinum UV,,ZEISS book p6; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $158.60 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,PhotoFusionX,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,,,,146.30,97.53,L25,DuraVision Plus Chrome UV,,ZEISS book p6; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $156.05 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,Polarised,Freeform,grind,,-12.00,+11.00,-6.00,12.00,sphere,,,,150.09,100.06,L25,DuraVision Plus Gold UV,,ZEISS book p6; Polarised Grey/ Brown/ Pioneer; book $160.10 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,Polarised,Freeform,grind,,-12.00,+11.00,-6.00,12.00,sphere,,,,149.53,99.69,L25,DuraVision Plus Platinum UV,,ZEISS book p6; Polarised Grey/ Brown/ Pioneer; book $159.50 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,Polarised,Freeform,grind,,-12.00,+11.00,-6.00,12.00,sphere,,,,147.14,98.09,L25,DuraVision Plus Chrome UV,,ZEISS book p6; Polarised Grey/ Brown/ Pioneer; book $156.95 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,Polarised,Freeform,grind,,-12.00,+11.00,-6.00,12.00,sphere,,,,148.55,99.03,L25,DuraVision Plus Sun UV,,ZEISS book p6; Polarised Grey/ Brown/ Pioneer; book $158.45 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,AdaptiveSun PhotoFusion,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,,,,174.23,116.16,L25,DuraVision Plus Gold UV,,ZEISS book p6; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer; book $185.85 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,AdaptiveSun PhotoFusion,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,,,,173.67,115.78,L25,DuraVision Plus Platinum UV,,ZEISS book p6; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer; book $185.25 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.67,,Single vision,1.67,AdaptiveSun PhotoFusion,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,,,,171.28,114.19,L25,DuraVision Plus Chrome UV,,ZEISS book p6; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer; book $182.70 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.74,,Single vision,1.74,Clear,Freeform,grind,,-20.00,+16.00,-6.00,20.00,sphere,,,,140.91,93.94,L25,DuraVision Plus Gold UV,,ZEISS book p6; Clear; book $150.30 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.74,,Single vision,1.74,Clear,Freeform,grind,,-20.00,+16.00,-6.00,20.00,sphere,,,,140.34,93.56,L25,DuraVision Plus Platinum UV,,ZEISS book p6; Clear; book $149.70 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.74,,Single vision,1.74,Clear,Freeform,grind,,-20.00,+16.00,-6.00,20.00,sphere,,,,137.95,91.97,L25,DuraVision Plus Chrome UV,,ZEISS book p6; Clear; book $147.15 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.74,,Single vision,1.74,Clear BluePro,Freeform,grind,,-20.00,+16.00,-6.00,20.00,sphere,,,,143.02,95.34,L25,DuraVision Plus Gold UV,,ZEISS book p6; Clear BluePro; book $152.55 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.74,,Single vision,1.74,Clear BluePro,Freeform,grind,,-20.00,+16.00,-6.00,20.00,sphere,,,,142.45,94.97,L25,DuraVision Plus Platinum UV,,ZEISS book p6; Clear BluePro; book $151.95 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.74,,Single vision,1.74,Clear BluePro,Freeform,grind,,-20.00,+16.00,-6.00,20.00,sphere,,,,140.06,93.38,L25,DuraVision Plus Chrome UV,,ZEISS book p6; Clear BluePro; book $149.40 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.74,,Single vision,1.74,PhotoFusionX,Freeform,grind,,-14.00,+9.00,-6.00,14.00,sphere,,,,170.06,113.38,L25,DuraVision Plus Gold UV,,ZEISS book p6; PhotoFusionX Grey/Brown/Extra Grey/Black; book $181.40 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.74,,Single vision,1.74,PhotoFusionX,Freeform,grind,,-14.00,+9.00,-6.00,14.00,sphere,,,,169.50,113.00,L25,DuraVision Plus Platinum UV,,ZEISS book p6; PhotoFusionX Grey/Brown/Extra Grey/Black; book $180.80 L20
ZEISS,ZEISS,SmartLife Single Vision Individual 3 1.74,,Single vision,1.74,PhotoFusionX,Freeform,grind,,-14.00,+9.00,-6.00,14.00,sphere,,,,167.11,111.41,L25,DuraVision Plus Chrome UV,,ZEISS book p6; PhotoFusionX Grey/Brown/Extra Grey/Black; book $178.25 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,Clear,Freeform,grind,,-6.00,+6.00,-4.00,6.00,sphere,,,,63.80,42.53,L25,DuraVision Plus Gold UV,,ZEISS book p7; Clear; range confirmed by ZEISS product guide; book $68.05 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,Clear,Freeform,grind,,-6.00,+6.00,-4.00,6.00,sphere,,,,63.23,42.16,L25,DuraVision Plus Platinum UV,,ZEISS book p7; Clear; range confirmed by ZEISS product guide; book $67.45 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,Clear,Freeform,grind,,-6.00,+6.00,-4.00,6.00,sphere,,,,60.84,40.56,L25,DuraVision Plus Chrome UV,,ZEISS book p7; Clear; range confirmed by ZEISS product guide; book $64.90 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,Clear,Freeform,grind,,-6.00,+6.00,-4.00,6.00,sphere,,,,35.30,23.53,L25,DSHC hard coat,,ZEISS book p7; Clear; range confirmed by ZEISS product guide; book $37.65 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,Clear BluePro,Freeform,grind,,-6.00,+6.00,-4.00,6.00,sphere,,,,65.91,43.94,L25,DuraVision Plus Gold UV,,ZEISS book p7; Clear BluePro; range confirmed by ZEISS product guide; book $70.30 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,Clear BluePro,Freeform,grind,,-6.00,+6.00,-4.00,6.00,sphere,,,,65.34,43.56,L25,DuraVision Plus Platinum UV,,ZEISS book p7; Clear BluePro; range confirmed by ZEISS product guide; book $69.70 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,Clear BluePro,Freeform,grind,,-6.00,+6.00,-4.00,6.00,sphere,,,,62.95,41.97,L25,DuraVision Plus Chrome UV,,ZEISS book p7; Clear BluePro; range confirmed by ZEISS product guide; book $67.15 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,PhotoFusionX,Freeform,grind,,-6.00,+6.00,-4.00,6.00,sphere,,,,92.95,61.97,L25,DuraVision Plus Gold UV,,ZEISS book p7; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $99.15 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,PhotoFusionX,Freeform,grind,,-6.00,+6.00,-4.00,6.00,sphere,,,,92.39,61.59,L25,DuraVision Plus Platinum UV,,ZEISS book p7; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $98.55 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,PhotoFusionX,Freeform,grind,,-6.00,+6.00,-4.00,6.00,sphere,,,,90.00,60.00,L25,DuraVision Plus Chrome UV,,ZEISS book p7; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $96.00 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,PhotoFusionX,Freeform,grind,,-6.00,+6.00,-4.00,6.00,sphere,,,,64.45,42.97,L25,DSHC hard coat,,ZEISS book p7; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $68.75 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,Polarised,Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,,,,93.80,62.53,L25,DuraVision Plus Gold UV,,ZEISS book p7; Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $100.05 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,Polarised,Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,,,,93.23,62.16,L25,DuraVision Plus Platinum UV,,ZEISS book p7; Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $99.45 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,Polarised,Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,,,,90.84,60.56,L25,DuraVision Plus Chrome UV,,ZEISS book p7; Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $96.90 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,Polarised,Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,,,,92.25,61.50,L25,DuraVision Plus Sun UV,,ZEISS book p7; Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $98.40 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,Polarised,Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,,,,65.30,43.53,L25,DSHC hard coat,,ZEISS book p7; Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $69.65 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,AdaptiveSun PhotoFusion,Freeform,grind,,-6.00,+6.00,-4.00,6.00,sphere,,,,117.94,78.62,L25,DuraVision Plus Gold UV,,ZEISS book p7; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; range confirmed by ZEISS product guide; book $125.80 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,AdaptiveSun PhotoFusion,Freeform,grind,,-6.00,+6.00,-4.00,6.00,sphere,,,,117.38,78.25,L25,DuraVision Plus Platinum UV,,ZEISS book p7; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; range confirmed by ZEISS product guide; book $125.20 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,AdaptiveSun PhotoFusion,Freeform,grind,,-6.00,+6.00,-4.00,6.00,sphere,,,,114.98,76.66,L25,DuraVision Plus Chrome UV,,ZEISS book p7; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; range confirmed by ZEISS product guide; book $122.65 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,AdaptiveSun PhotoFusion,Freeform,grind,,-6.00,+6.00,-4.00,6.00,sphere,,,,89.44,59.62,L25,DSHC hard coat,,ZEISS book p7; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; range confirmed by ZEISS product guide; book $95.40 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,AdaptiveSun Polarised,Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,,,,120.42,80.28,L25,DuraVision Plus Gold UV,,ZEISS book p7; AdaptiveSun Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $128.45 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,AdaptiveSun Polarised,Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,,,,119.86,79.91,L25,DuraVision Plus Platinum UV,,ZEISS book p7; AdaptiveSun Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $127.85 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,AdaptiveSun Polarised,Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,,,,117.47,78.31,L25,DuraVision Plus Chrome UV,,ZEISS book p7; AdaptiveSun Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $125.30 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,AdaptiveSun Polarised,Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,,,,118.88,79.25,L25,DuraVision Plus Sun UV,,ZEISS book p7; AdaptiveSun Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $126.80 L20
ZEISS,ZEISS,SmartLife Single Vision 1.50,,Single vision,1.50,AdaptiveSun Polarised,Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,,,,91.92,61.28,L25,DSHC hard coat,,ZEISS book p7; AdaptiveSun Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $98.05 L20
ZEISS,ZEISS,SmartLife Single Vision 1.53,,Single vision,1.53,Clear,Freeform,grind,,-7.00,+7.00,-4.00,7.00,sphere,,,,83.77,55.84,L25,DuraVision Plus Gold UV,,ZEISS book p7; Clear; range confirmed by ZEISS product guide; book $89.35 L20
ZEISS,ZEISS,SmartLife Single Vision 1.53,,Single vision,1.53,Clear,Freeform,grind,,-7.00,+7.00,-4.00,7.00,sphere,,,,83.20,55.47,L25,DuraVision Plus Platinum UV,,ZEISS book p7; Clear; range confirmed by ZEISS product guide; book $88.75 L20
ZEISS,ZEISS,SmartLife Single Vision 1.53,,Single vision,1.53,Clear,Freeform,grind,,-7.00,+7.00,-4.00,7.00,sphere,,,,80.81,53.88,L25,DuraVision Plus Chrome UV,,ZEISS book p7; Clear; range confirmed by ZEISS product guide; book $86.20 L20
ZEISS,ZEISS,SmartLife Single Vision 1.53,,Single vision,1.53,Clear,Freeform,grind,,-7.00,+7.00,-4.00,7.00,sphere,,,,55.27,36.84,L25,DSHC hard coat,,ZEISS book p7; Clear; range confirmed by ZEISS product guide; book $58.95 L20
ZEISS,ZEISS,SmartLife Single Vision 1.53,,Single vision,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,,,,113.77,75.84,L25,DuraVision Plus Gold UV,,ZEISS book p7; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $121.35 L20
ZEISS,ZEISS,SmartLife Single Vision 1.53,,Single vision,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,,,,113.20,75.47,L25,DuraVision Plus Platinum UV,,ZEISS book p7; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $120.75 L20
ZEISS,ZEISS,SmartLife Single Vision 1.53,,Single vision,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,,,,110.81,73.88,L25,DuraVision Plus Chrome UV,,ZEISS book p7; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $118.20 L20
ZEISS,ZEISS,SmartLife Single Vision 1.53,,Single vision,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,,,,112.22,74.81,L25,DuraVision Plus Sun UV,,ZEISS book p7; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $119.70 L20
ZEISS,ZEISS,SmartLife Single Vision 1.53,,Single vision,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,,,,85.27,56.84,L25,DSHC hard coat,,ZEISS book p7; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $90.95 L20
ZEISS,ZEISS,SmartLife Single Vision 1.59,,Single vision,1.59,Clear,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,90.47,60.31,L25,DuraVision Plus Gold UV,,ZEISS book p7; Clear; range confirmed by ZEISS product guide; book $96.50 L20
ZEISS,ZEISS,SmartLife Single Vision 1.59,,Single vision,1.59,Clear,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,89.91,59.94,L25,DuraVision Plus Platinum UV,,ZEISS book p7; Clear; range confirmed by ZEISS product guide; book $95.90 L20
ZEISS,ZEISS,SmartLife Single Vision 1.59,,Single vision,1.59,Clear,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,87.52,58.34,L25,DuraVision Plus Chrome UV,,ZEISS book p7; Clear; range confirmed by ZEISS product guide; book $93.35 L20
ZEISS,ZEISS,SmartLife Single Vision 1.59,,Single vision,1.59,Clear,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,61.97,41.31,L25,DSHC hard coat,,ZEISS book p7; Clear; range confirmed by ZEISS product guide; book $66.10 L20
ZEISS,ZEISS,SmartLife Single Vision 1.59,,Single vision,1.59,PhotoFusionX,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,119.62,79.75,L25,DuraVision Plus Gold UV,,ZEISS book p7; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $127.60 L20
ZEISS,ZEISS,SmartLife Single Vision 1.59,,Single vision,1.59,PhotoFusionX,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,119.06,79.38,L25,DuraVision Plus Platinum UV,,ZEISS book p7; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $127.00 L20
ZEISS,ZEISS,SmartLife Single Vision 1.59,,Single vision,1.59,PhotoFusionX,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,116.67,77.78,L25,DuraVision Plus Chrome UV,,ZEISS book p7; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $124.45 L20
ZEISS,ZEISS,SmartLife Single Vision 1.59,,Single vision,1.59,PhotoFusionX,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,91.12,60.75,L25,DSHC hard coat,,ZEISS book p7; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $97.20 L20
ZEISS,ZEISS,SmartLife Single Vision 1.59,,Single vision,1.59,Polarised,Freeform,grind,,-10.00,+8.00,-4.00,10.00,sphere,,,,120.47,80.31,L25,DuraVision Plus Gold UV,,ZEISS book p7; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $128.50 L20
ZEISS,ZEISS,SmartLife Single Vision 1.59,,Single vision,1.59,Polarised,Freeform,grind,,-10.00,+8.00,-4.00,10.00,sphere,,,,119.91,79.94,L25,DuraVision Plus Platinum UV,,ZEISS book p7; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $127.90 L20
ZEISS,ZEISS,SmartLife Single Vision 1.59,,Single vision,1.59,Polarised,Freeform,grind,,-10.00,+8.00,-4.00,10.00,sphere,,,,117.52,78.34,L25,DuraVision Plus Chrome UV,,ZEISS book p7; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $125.35 L20
ZEISS,ZEISS,SmartLife Single Vision 1.59,,Single vision,1.59,Polarised,Freeform,grind,,-10.00,+8.00,-4.00,10.00,sphere,,,,118.92,79.28,L25,DuraVision Plus Sun UV,,ZEISS book p7; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $126.85 L20
ZEISS,ZEISS,SmartLife Single Vision 1.59,,Single vision,1.59,Polarised,Freeform,grind,,-10.00,+8.00,-4.00,10.00,sphere,,,,91.97,61.31,L25,DSHC hard coat,,ZEISS book p7; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $98.10 L20
ZEISS,ZEISS,SmartLife Single Vision 1.60,,Single vision,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,,,,90.47,60.31,L25,DuraVision Plus Gold UV,,"ZEISS book p7; Clear; RANGE DIFFERS — product guide prints -10.00 to +8.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $96.50 L20"
ZEISS,ZEISS,SmartLife Single Vision 1.60,,Single vision,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,,,,89.91,59.94,L25,DuraVision Plus Platinum UV,,"ZEISS book p7; Clear; RANGE DIFFERS — product guide prints -10.00 to +8.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $95.90 L20"
ZEISS,ZEISS,SmartLife Single Vision 1.60,,Single vision,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,,,,87.52,58.34,L25,DuraVision Plus Chrome UV,,"ZEISS book p7; Clear; RANGE DIFFERS — product guide prints -10.00 to +8.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $93.35 L20"
ZEISS,ZEISS,SmartLife Single Vision 1.60,,Single vision,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,,,,61.97,41.31,L25,DSHC hard coat,,"ZEISS book p7; Clear; RANGE DIFFERS — product guide prints -10.00 to +8.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $66.10 L20"
ZEISS,ZEISS,SmartLife Single Vision 1.60,,Single vision,1.60,Clear BluePro,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,,,,92.53,61.69,L25,DuraVision Plus Gold UV,,"ZEISS book p7; Clear BluePro; RANGE DIFFERS — product guide prints -10.00 to +8.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $98.70 L20"
ZEISS,ZEISS,SmartLife Single Vision 1.60,,Single vision,1.60,Clear BluePro,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,,,,91.97,61.31,L25,DuraVision Plus Platinum UV,,"ZEISS book p7; Clear BluePro; RANGE DIFFERS — product guide prints -10.00 to +8.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $98.10 L20"
ZEISS,ZEISS,SmartLife Single Vision 1.60,,Single vision,1.60,Clear BluePro,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,,,,89.58,59.72,L25,DuraVision Plus Chrome UV,,"ZEISS book p7; Clear BluePro; RANGE DIFFERS — product guide prints -10.00 to +8.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $95.55 L20"
ZEISS,ZEISS,SmartLife Single Vision 1.60,,Single vision,1.60,PhotoFusionX,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,119.62,79.75,L25,DuraVision Plus Gold UV,,ZEISS book p7; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $127.60 L20
ZEISS,ZEISS,SmartLife Single Vision 1.60,,Single vision,1.60,PhotoFusionX,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,119.06,79.38,L25,DuraVision Plus Platinum UV,,ZEISS book p7; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $127.00 L20
ZEISS,ZEISS,SmartLife Single Vision 1.60,,Single vision,1.60,PhotoFusionX,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,116.67,77.78,L25,DuraVision Plus Chrome UV,,ZEISS book p7; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $124.45 L20
ZEISS,ZEISS,SmartLife Single Vision 1.60,,Single vision,1.60,PhotoFusionX,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,91.12,60.75,L25,DSHC hard coat,,ZEISS book p7; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $97.20 L20
